index,producer->batch_size,producer->linger_ms,producer->buffer_memory,producer->compression_type,producer->topics,broker->num.network.threads,broker->num.io.threads,broker->queued.max.requests,consumer->fetch_wait_max_ms
564,240255,18,30315010,lz4,3,14,10,175,490
565,242759,93,18640989,lz4,3,10,12,317,313
566,136613,19,16354599,lz4,1,16,2,276,167
567,248037,29,6049273,lz4,10,18,15,250,257
568,199746,34,4220398,snappy,5,19,12,151,44
569,39620,2,18759368,lz4,2,9,18,30,262
570,38871,68,1136274,lz4,4,6,18,49,457
571,202104,1,28612385,none,2,16,17,275,398
572,129913,24,19493418,snappy,3,9,24,484,184
573,174554,21,20965824,none,1,3,6,261,442
574,197477,34,23048130,snappy,2,7,11,358,144
575,173778,44,15809626,snappy,10,17,24,216,318
576,233919,52,12204207,none,2,7,11,434,54
577,237440,25,9353972,none,10,12,10,13,397
578,9056,3,13160571,snappy,6,1,2,91,369
579,177102,81,31896424,lz4,3,16,3,45,408
580,149987,17,31023508,gzip,3,18,2,274,429
581,5389,33,11046159,lz4,8,16,2,276,143
582,31589,93,1937175,gzip,8,11,6,343,53
583,180567,19,26144911,snappy,8,4,20,69,132
584,96709,21,32975932,snappy,3,14,3,47,493
585,105923,6,11273793,none,4,12,3,465,477
586,119429,60,3663361,lz4,10,14,4,253,307
587,52772,80,1554325,none,7,15,17,219,75
588,146790,58,7986986,none,10,5,23,6,116
589,68346,97,21398931,none,10,7,7,80,351
590,40083,97,15612567,gzip,2,20,3,258,311
591,244495,93,8932296,snappy,1,10,23,433,226
592,145897,80,4477142,none,3,15,23,49,141
593,205236,61,14890605,gzip,2,18,14,363,123
594,69180,44,8906347,snappy,3,7,15,210,42
595,159081,72,32903953,snappy,6,13,16,159,83
596,40572,41,13366512,gzip,7,6,19,413,286
597,163451,24,25332801,gzip,1,17,5,443,284
598,235627,10,28412427,lz4,5,18,23,148,338
599,170587,5,16419171,gzip,4,10,13,224,25
600,162173,11,11612830,none,3,15,7,253,287
601,144638,3,24846618,none,7,11,6,295,199
602,113294,61,9062720,none,8,5,5,310,21
603,234862,6,15834781,lz4,10,16,4,287,407
604,175476,21,20811430,snappy,9,6,17,396,499
605,38912,57,19732120,gzip,8,16,12,112,389
606,33952,16,23524508,gzip,9,16,15,189,357
607,38170,84,25945792,none,9,19,19,408,351
608,5741,70,26147475,snappy,6,8,1,205,231
609,160357,85,5179736,none,5,20,19,21,184
610,256577,18,5449233,gzip,8,10,16,204,162
611,126990,24,14712812,lz4,7,19,23,155,64
612,87123,46,27058449,lz4,8,20,9,362,1
613,17708,31,1589102,gzip,3,19,7,479,197
614,93249,58,10284689,gzip,10,19,13,38,393
615,103943,72,7479035,lz4,9,8,13,464,328
616,127532,85,22254075,snappy,7,6,24,24,11
617,156013,15,3974718,gzip,5,7,11,141,393
618,86569,96,29096384,none,9,9,9,255,322
619,260820,85,29566507,lz4,7,1,12,106,106
620,196581,92,32566630,none,6,6,23,407,106
621,156794,70,23066053,snappy,10,19,1,499,243
622,107199,6,6824985,gzip,10,19,1,313,165
623,249008,28,11330356,snappy,8,10,12,92,14
624,28603,12,8181598,none,9,17,17,162,65
625,80071,44,11758676,none,8,1,17,426,254
626,244558,91,14565818,none,8,5,12,279,127
627,207443,68,29437813,gzip,4,14,18,50,59
628,6361,6,27744253,snappy,10,18,20,300,326
629,208203,88,21854272,snappy,1,19,20,485,403
630,98236,85,33501438,none,8,12,16,47,302
631,231276,52,22299039,lz4,1,14,12,186,119
632,151682,30,31549173,lz4,7,3,24,305,31
633,113600,30,3460238,snappy,7,2,4,138,461
634,262049,25,8948057,none,2,3,18,191,175
635,42267,4,19989217,lz4,7,7,17,325,484
636,167176,77,14270781,lz4,6,18,24,272,302
637,60261,99,32195307,gzip,8,13,17,74,172
638,222216,57,30736585,lz4,1,10,15,40,243
639,211697,35,15885363,snappy,9,10,18,474,213
640,48948,17,26978659,gzip,10,11,10,135,375
641,97620,58,24287988,none,5,2,3,156,249
642,91005,2,24740668,lz4,9,4,19,407,436
643,45035,43,17556291,lz4,3,1,6,310,129
644,106484,9,8928813,lz4,9,10,15,166,380
645,1169,99,19353239,snappy,4,5,23,66,130
646,210108,12,1473236,none,5,15,24,355,216
647,125484,4,6803023,snappy,6,4,20,203,243
648,77445,1,26374707,snappy,8,7,7,121,334
649,191313,44,10388024,none,7,6,6,366,395
650,8132,36,4838062,snappy,4,14,24,231,153
651,201295,14,22383326,snappy,4,11,14,164,449
652,61470,62,16712490,gzip,2,7,11,188,6
653,82205,26,2155450,lz4,1,9,14,197,343
654,140205,56,1297860,gzip,2,2,1,194,235
655,252489,67,24316888,gzip,8,12,6,154,89
656,179769,71,16729118,lz4,4,15,19,387,328
657,181314,14,30341362,snappy,5,12,19,416,437
658,9546,46,13752040,snappy,5,15,19,347,82
659,45138,15,22696906,snappy,5,1,2,129,227
660,78029,81,19467342,gzip,1,20,20,279,252
661,130586,35,16999401,gzip,4,2,20,194,192
662,189547,62,9078284,none,4,15,12,230,184
663,170082,11,18647429,gzip,4,5,14,290,195
664,249814,10,27373308,lz4,4,9,13,365,81
665,254244,38,17966161,gzip,9,10,6,438,254
666,135204,11,17628469,snappy,10,19,14,329,404
667,5777,64,22537185,lz4,2,18,14,233,472
668,97235,62,25254244,none,3,17,23,109,102
669,127271,80,25447701,lz4,4,17,11,334,304
670,12422,49,17381732,none,2,3,10,28,341
671,252853,38,16232557,none,4,16,1,339,488
672,138044,67,20002162,lz4,2,16,12,417,479
673,244419,30,24553292,snappy,8,11,23,352,180
674,154114,38,24258212,snappy,5,13,19,29,317
675,231039,43,7083287,gzip,1,11,9,227,81
676,95041,87,10602559,none,10,6,19,449,74
677,69223,6,22703566,lz4,7,17,6,268,277
678,17013,31,22476252,gzip,1,8,3,118,123
679,89198,18,24664307,snappy,9,8,22,382,388
680,259284,56,15745607,lz4,6,11,10,214,396
681,153834,33,15352921,none,3,16,21,159,416
682,11712,48,175836,snappy,3,18,23,220,326
683,15575,69,21465675,none,9,18,24,370,176
684,68307,6,30159809,gzip,2,8,22,336,224
685,44801,11,2759440,snappy,6,9,8,382,202
686,257241,10,26263821,gzip,4,8,8,88,227
687,120239,98,6519609,gzip,6,8,7,37,458
688,111018,70,12319503,gzip,7,18,17,59,164
689,38359,51,33396313,none,7,16,19,190,133
690,137285,11,11024954,none,3,12,1,231,83
691,74176,58,5753023,gzip,4,14,12,191,348
692,250106,50,24641081,lz4,8,10,6,374,234
693,714,28,18206859,lz4,9,5,4,121,453
694,195544,58,17759012,gzip,8,5,9,440,89
695,190882,44,16767440,none,4,7,7,244,60
696,214259,54,5086090,gzip,7,14,7,383,3
697,174271,47,33315308,none,7,16,7,13,409
698,41581,62,20918018,gzip,8,1,14,188,142
699,229858,5,32939228,snappy,4,18,12,287,42
700,65740,20,18406879,gzip,10,12,24,386,168
701,186958,10,5908718,none,1,7,4,380,252
702,155705,87,25974720,lz4,5,10,7,326,220
703,123716,60,10753384,gzip,2,3,1,442,149
704,204974,24,3487646,lz4,2,13,16,309,411
705,95601,93,6616569,none,1,13,2,243,5
706,128711,48,10798420,gzip,8,9,15,340,480
707,246682,5,32252889,lz4,5,1,18,139,347
708,250062,54,29012562,gzip,3,10,8,72,91
709,72350,48,1844175,gzip,4,3,17,259,14
710,100928,39,28493367,lz4,2,10,8,288,108
711,256022,63,3454819,lz4,1,15,13,239,219
712,230136,68,209594,none,4,11,24,468,401
713,128645,97,25014988,gzip,6,18,2,172,147
714,219131,25,16167180,gzip,9,3,12,11,253
715,230665,6,28394031,snappy,6,18,7,329,376
716,246322,18,26995090,none,2,3,18,346,408
717,162873,92,26439044,gzip,8,15,13,33,387
718,68803,100,18983781,snappy,8,4,20,322,338
719,163908,89,18775310,snappy,7,10,14,384,179
720,125757,56,10932280,gzip,8,4,21,291,53
721,29465,59,4073833,gzip,7,11,2,30,210
722,228966,75,24284776,gzip,2,20,11,7,97
723,253000,20,28401392,snappy,6,6,22,418,161
724,200367,46,29939946,none,7,20,11,448,494
725,29289,73,313437,gzip,5,19,21,78,243
726,62686,78,22638013,lz4,4,15,11,158,388
727,244634,64,9428377,lz4,7,20,5,286,467
728,175381,8,666221,lz4,2,3,9,147,199
729,207782,41,13582352,lz4,10,14,3,90,143
730,95573,51,29809091,none,6,12,17,40,493
731,97716,24,18325995,snappy,8,20,14,15,375
732,146457,52,30880407,snappy,5,17,18,282,125
733,131775,88,11294468,lz4,1,4,13,119,321
734,79564,71,16259926,lz4,3,4,15,351,141
735,82470,53,7998556,none,7,14,2,97,92
736,208552,57,1794552,lz4,3,9,15,118,344
737,132596,91,22368248,gzip,7,19,16,180,500
738,107726,10,3168458,none,4,8,13,370,146
739,98141,93,5815297,none,3,7,16,8,496
740,115509,72,27274334,none,8,20,22,139,328
741,233712,44,10450828,lz4,5,6,3,51,364
742,104290,46,19169469,none,3,18,18,420,220
743,138336,47,8304022,snappy,6,10,13,150,310
744,248276,87,33543981,snappy,1,11,1,89,331
745,162374,31,22115755,snappy,2,13,18,234,391
746,151166,56,469200,lz4,1,6,13,51,487
747,169757,14,26640415,lz4,6,17,15,486,493
748,195843,88,16246895,lz4,5,3,18,101,338
749,33416,84,6124725,snappy,9,5,17,91,237
750,115922,68,31354609,lz4,5,16,19,477,34
751,177364,36,29680810,snappy,5,5,24,151,288
752,218538,91,22962456,lz4,8,8,5,53,204
753,240763,33,17074052,gzip,8,3,19,453,41
754,179175,58,7178933,none,3,13,17,156,420
755,33195,100,295174,gzip,2,9,16,455,241
756,193516,72,26096609,lz4,8,12,12,249,499
757,190612,6,25213,snappy,6,15,11,18,133
758,240560,49,28841560,snappy,5,13,9,296,131
759,147773,51,22593176,none,1,5,18,155,118
760,79996,20,9385863,gzip,8,3,5,161,292
761,130676,39,30942158,gzip,4,8,18,299,495
762,103004,98,8009037,snappy,9,1,23,320,238
763,249918,59,19179621,lz4,1,18,15,230,112
764,178792,35,5867010,lz4,9,19,9,99,167
765,35842,72,23179607,lz4,4,9,20,60,173
766,227920,96,11058602,lz4,3,14,20,179,429
767,74244,44,33245578,gzip,1,1,13,307,374
768,215758,78,25185490,snappy,8,12,5,368,231
769,24762,35,8873004,lz4,3,4,23,153,236
770,30294,59,23097471,snappy,5,8,3,289,431
771,183485,90,17168455,none,5,20,18,392,76
772,6749,52,1915171,snappy,9,7,22,83,42
773,116395,58,15256647,snappy,1,10,9,214,171
774,122039,19,2847633,gzip,2,20,13,36,167
775,220297,70,6890963,none,8,8,8,72,374
776,30011,18,17632332,none,6,17,3,91,307
777,190909,12,17791300,none,8,16,15,362,492
778,65172,46,33295629,gzip,4,3,7,315,483
779,22375,63,637712,none,8,16,4,295,484
780,4117,66,29418723,snappy,8,2,18,64,323
781,219012,31,26152996,lz4,10,12,9,359,171
782,71781,34,14720961,gzip,9,5,9,421,111
783,11333,36,33272879,lz4,7,16,17,75,496
784,99622,62,23751608,lz4,5,3,4,248,440
785,158554,51,13266515,lz4,6,6,22,16,415
786,140689,96,27789276,lz4,8,2,13,493,413
787,92053,31,31408727,snappy,10,1,9,189,290
788,94990,44,4381442,snappy,1,8,13,64,19
789,202890,83,9517543,none,6,12,21,119,13
790,89940,94,3032603,snappy,4,10,13,58,498
791,4507,21,27525897,none,8,15,1,232,343
792,199328,74,6413517,none,2,11,14,171,63
793,35792,89,29529498,lz4,1,3,15,87,224
794,24531,41,2184536,none,4,9,22,475,363
795,7226,74,4908819,none,1,20,19,42,109
796,224554,89,21150584,gzip,5,7,8,73,452
797,65241,37,11732822,snappy,5,14,10,332,232
798,4203,34,1581623,none,9,14,15,471,456
799,32764,65,1349871,none,10,9,6,285,3
800,33871,81,16034471,snappy,7,4,8,399,462
801,79624,41,14284914,none,9,6,23,204,102
802,199698,73,20384307,none,1,7,24,274,272
803,134089,65,13116530,snappy,6,8,4,39,79
804,231133,9,9153448,gzip,8,5,6,163,50
805,41714,99,16213626,none,5,2,15,40,444
806,135399,16,14874922,none,2,6,16,102,376
807,41348,17,18605391,snappy,2,4,9,361,355
808,235019,36,8558689,gzip,9,4,14,65,279
809,260171,57,1534096,snappy,8,13,15,244,114
810,51976,14,14150671,lz4,6,10,18,294,332
811,70095,67,5662444,none,4,11,1,234,314
812,186270,41,8359013,none,6,9,8,186,162
813,67136,14,28758876,lz4,1,13,11,83,21
814,153576,46,6465735,lz4,4,18,8,457,122
815,175168,2,15730718,none,6,8,17,451,91
816,215518,24,10455862,snappy,5,11,4,208,422
817,165076,46,26772080,lz4,3,7,5,68,332
818,149,57,23775206,none,3,11,9,145,294
819,95429,54,22566078,lz4,4,12,20,44,303
820,168121,89,25471220,snappy,8,7,12,468,449
821,50891,78,30981564,none,10,9,14,266,45
822,39922,53,12717517,lz4,2,20,6,157,193
823,149172,17,810344,snappy,8,6,19,194,443
824,165412,33,31944649,none,4,3,24,397,283
825,151504,23,27346927,none,10,8,24,165,212
826,126273,58,13901826,none,3,10,23,411,187
827,48800,15,12084547,snappy,7,10,17,444,484
828,1908,95,24206495,snappy,8,1,22,387,136
829,226882,25,11383373,lz4,5,16,3,240,158
830,17073,75,9359547,none,9,6,12,23,230
831,204370,68,33457966,gzip,7,11,6,286,431
832,66498,5,25713579,lz4,5,6,5,477,18
833,57329,17,865250,none,4,15,5,403,119
834,167314,91,9380287,none,6,9,19,55,160
835,223142,8,6709153,lz4,2,4,13,239,262
836,4268,69,9985656,gzip,2,2,9,495,71
837,84991,73,11166096,none,2,12,7,369,419
838,84844,4,27672059,none,7,5,16,385,428
839,189749,96,27725320,lz4,10,18,22,455,185
840,66759,20,22874097,snappy,1,19,9,479,222
841,199424,53,21829144,none,2,19,21,229,441
842,188644,82,13311084,none,4,4,22,296,453
843,83662,61,5405990,gzip,10,11,12,287,150
844,239858,9,3850852,lz4,4,12,7,222,256
845,54424,12,31563667,snappy,8,8,19,463,132
846,70585,32,29915824,lz4,8,6,22,489,362
847,155052,49,32845361,none,1,16,1,262,384
848,148822,5,32769526,snappy,1,4,22,82,163
849,53882,70,823180,gzip,5,17,17,51,409
850,41779,76,4501083,lz4,2,16,8,95,88
851,247553,5,21718698,lz4,9,5,9,246,84
852,169139,31,32105014,none,4,13,17,131,73
853,18771,86,15875733,none,9,4,13,176,490
854,210377,16,24224191,none,2,11,14,369,270
855,82904,3,15402203,snappy,5,15,13,125,125
856,3879,16,17885448,snappy,7,17,6,397,469
857,173030,97,21783168,lz4,1,4,1,489,26
858,52994,82,29228143,none,10,14,16,39,220
859,256249,66,16006811,none,2,8,15,190,332
860,64905,73,17908682,none,1,18,7,100,416
861,15116,65,17340791,none,8,17,23,399,175
862,251020,77,7119214,none,7,18,11,16,495
863,52731,18,29384811,snappy,7,18,8,35,476
864,1486,40,22200966,snappy,6,1,7,288,309
865,224747,83,20972764,lz4,5,11,8,220,21
866,204280,34,21653548,lz4,1,6,14,247,364
867,122732,41,21344817,gzip,7,14,20,78,173
868,219443,66,6852830,none,8,11,2,149,498
869,16528,27,26452323,snappy,3,18,14,111,197
870,124157,42,22897112,gzip,7,12,15,493,153
871,45841,99,3423513,snappy,10,10,11,104,477
872,58642,38,8135920,lz4,5,13,11,230,394
873,91806,63,19270476,lz4,8,15,21,96,433
874,102615,1,21803763,gzip,6,11,12,263,455
875,17477,79,14391053,gzip,2,5,15,335,247
876,59456,54,9399739,gzip,2,12,24,25,149
877,107117,55,25858290,gzip,5,8,12,200,315
878,220882,53,33074460,none,4,10,23,423,391
879,30385,61,20603309,gzip,10,15,15,401,236
880,260764,49,1619260,lz4,1,9,20,399,260
881,107482,96,13034525,gzip,2,7,11,113,271
882,3823,94,20825899,none,6,16,10,354,459
883,38670,29,18205195,snappy,8,11,23,376,130
884,104891,44,8572482,gzip,5,8,8,13,416
885,185264,18,32082042,gzip,3,6,10,135,77
886,138899,87,17565500,gzip,7,19,9,399,303
887,58247,92,4904977,snappy,9,7,2,148,422
888,54622,78,21683525,snappy,3,2,15,93,324
889,232016,67,18534936,none,5,1,12,353,77
890,65097,53,7541269,gzip,4,2,22,487,44
891,185876,7,28890116,none,6,17,4,209,412
892,105800,87,10695311,gzip,2,11,9,60,367
893,57730,79,32326908,snappy,1,11,24,336,462
894,222293,32,29799827,snappy,5,15,12,278,49
895,116702,10,732158,gzip,7,4,1,158,110
896,204700,96,23042367,snappy,9,11,2,108,126
897,104839,94,22662754,snappy,3,20,5,253,181
898,238191,90,32245118,gzip,8,1,21,355,459
899,52840,17,7620671,none,9,18,6,230,98
900,200912,91,3855043,gzip,4,11,8,3,409
901,224622,26,17045766,none,7,2,23,356,192
902,249952,67,6334514,none,6,14,17,302,355
903,149419,36,27042270,gzip,4,16,18,105,256
904,71440,86,21788768,none,2,12,3,390,191
905,259421,25,31983577,none,3,3,18,250,28
906,95489,83,13230751,none,9,17,23,378,350
907,178980,44,12276915,gzip,5,7,14,254,153
908,89797,89,15318159,lz4,3,18,9,181,179
909,63825,90,17647136,snappy,9,2,13,194,293
910,163875,4,28278349,none,1,12,21,334,158
911,69325,16,867357,none,5,1,15,221,45
912,120977,9,26071353,none,2,7,13,319,278
913,247676,82,6461323,gzip,6,7,5,349,343
914,167492,73,30442142,none,2,3,5,414,242
915,108169,69,6491189,none,6,2,23,244,116
916,90473,78,13645293,lz4,3,3,2,283,51
917,2367,93,14336981,lz4,8,10,8,452,159
918,96328,91,30381009,gzip,10,19,4,439,405
919,72651,99,27362285,lz4,3,19,20,436,415
920,170895,6,27179879,none,1,6,10,191,69
921,124246,84,786203,snappy,5,13,21,426,161
922,217211,59,32280997,none,10,7,6,461,3
923,46861,95,28625979,none,6,20,8,252,206
924,75033,35,33328836,lz4,7,18,14,284,307
925,168294,57,11172912,gzip,10,19,17,50,164
926,102142,56,15141731,lz4,3,15,24,457,316
927,156928,52,12651977,gzip,1,7,3,65,474
928,248796,98,19561531,none,4,6,22,424,253
929,92283,48,5834621,gzip,4,8,10,101,139
930,184431,63,21497828,none,5,12,19,489,88
931,53998,68,15516404,none,10,11,24,484,204
932,198983,86,9592747,lz4,7,4,13,95,294
933,43201,59,4524240,snappy,10,11,18,397,36
934,90736,11,6243230,snappy,6,19,8,287,481
935,142251,31,613080,gzip,3,11,1,282,39
936,225940,51,16433446,snappy,1,8,15,143,268
937,124929,20,9112491,none,9,7,22,128,475
938,30660,7,32506248,snappy,8,8,3,122,489
939,54145,16,57649,snappy,5,20,19,235,70
940,245237,72,28689018,gzip,9,2,5,105,185
941,79936,62,16028149,lz4,6,12,2,298,386
942,207474,98,14945405,none,8,15,19,328,164
943,121204,54,25026560,gzip,9,4,3,271,164
944,81617,77,375309,gzip,9,11,16,154,309
945,24158,51,8499978,lz4,3,15,8,282,448
946,175991,97,14513216,gzip,5,13,19,243,457
947,81201,1,12509046,lz4,4,15,12,219,316
948,92862,77,4226590,lz4,6,16,6,300,12
949,36072,46,22717437,gzip,7,3,2,15,379
950,166802,48,1265090,lz4,6,12,6,479,173
951,169370,33,8771094,snappy,4,1,24,174,174
952,34593,35,27994030,snappy,1,2,17,68,479
953,238122,12,7722832,snappy,7,17,17,52,500
954,151001,49,10487477,snappy,1,18,14,389,60
955,210857,82,11452762,none,4,7,2,421,379
956,19520,97,2455671,none,5,13,1,36,14
957,37394,83,7380081,snappy,10,19,23,15,445
958,196021,24,9925328,none,8,3,13,473,214
959,199759,98,30660929,gzip,1,10,24,172,398
960,181517,45,17834182,gzip,3,18,14,48,268
961,24934,45,8725235,none,5,11,16,472,215
962,249116,32,31781586,lz4,5,13,17,482,493
963,64986,39,3227092,gzip,4,10,8,477,74
964,33822,46,24803404,none,9,17,18,87,389
965,87279,51,33210286,lz4,6,5,5,251,62
966,226079,88,32032522,gzip,3,10,14,271,279
967,168745,73,22612905,snappy,7,10,20,371,56
968,55673,27,25985888,snappy,6,10,14,429,268
969,160561,29,30602428,gzip,1,8,23,470,111
970,112959,46,18344597,lz4,5,8,22,456,196
971,147886,23,7163705,none,5,2,18,363,37
972,141960,39,5563802,lz4,2,1,22,271,31
973,114401,79,17774857,none,1,12,17,432,409
974,230486,75,10722528,gzip,7,16,23,183,59
975,74645,34,3583726,none,7,13,2,79,237
976,78263,12,17149888,gzip,5,19,19,307,125
977,115354,32,23591666,lz4,3,17,14,389,350
978,85126,82,9821251,gzip,10,9,21,55,74
979,222589,31,28333500,lz4,3,19,4,132,468
980,137634,83,27959879,lz4,1,17,8,467,399
981,211270,13,20018439,lz4,4,13,11,427,280
982,186626,52,30976883,none,2,16,13,212,341
983,214674,68,28345139,lz4,6,6,11,132,494
984,185152,55,6036308,none,7,4,11,133,458
985,146293,64,27655468,none,8,12,3,470,94
986,10960,34,11972347,gzip,6,11,7,397,123
987,29929,34,16576407,snappy,6,4,22,479,79
988,75684,26,21168053,lz4,2,17,3,238,67
989,115290,41,17314115,lz4,1,14,24,95,433
990,194230,20,25425690,none,10,3,15,134,455
991,155581,97,7185114,none,6,18,12,403,416
992,213466,60,15159133,snappy,7,19,11,214,233
993,25347,31,23649720,gzip,8,8,22,121,377
994,206917,31,5889059,snappy,4,18,6,86,126
995,67784,18,14692190,gzip,8,5,20,293,392
996,223124,60,21737525,gzip,3,7,7,363,368
997,162925,33,7713490,gzip,5,19,12,480,18
998,236307,62,21918776,none,10,2,15,213,318
999,201494,77,33029832,gzip,1,19,13,291,287
1000,46759,66,33231512,gzip,7,4,5,120,104
1001,256110,30,30348331,gzip,7,15,6,463,396
1002,24215,96,25094873,lz4,9,7,21,458,115
1003,170482,53,17939147,none,8,15,6,232,128
1004,235809,38,22787415,lz4,8,18,22,114,93
1005,975,39,6192680,lz4,7,9,6,379,318
1006,257624,98,20704454,lz4,8,10,16,296,100
1007,100560,36,27098634,gzip,5,16,16,325,490
1008,236024,42,25827792,snappy,3,12,16,336,414
1009,114243,21,26229391,snappy,2,9,16,319,257
1010,212848,42,12646269,snappy,9,14,1,162,340
1011,94475,66,19218987,gzip,3,13,10,182,336
1012,34478,95,2424232,gzip,7,1,7,405,260
1013,151234,54,17797685,none,4,4,9,99,450
1014,133163,91,6659960,none,2,11,15,248,176
1015,51443,50,25920647,lz4,4,20,9,174,432
1016,177027,52,3153067,lz4,8,5,2,487,345
1017,36619,70,10261972,none,6,12,18,459,492
1018,6700,96,2259346,none,8,15,12,17,364
1019,216068,62,11026334,snappy,4,8,16,27,125
1020,94278,26,23502522,snappy,7,6,2,418,296
1021,92616,12,5546151,snappy,8,17,8,498,425
1022,212744,12,13384591,gzip,3,8,18,339,271
1023,186439,97,19566772,none,1,4,2,370,214
1024,129235,48,24009250,snappy,4,13,22,154,367
1025,26936,68,3735319,lz4,6,18,12,237,466
1026,250437,13,9587732,none,7,19,7,300,128
1027,113345,2,980076,snappy,9,2,3,126,49
1028,195261,29,5542458,gzip,4,12,6,492,301
1029,11261,28,25668095,snappy,1,5,23,281,379
1030,25731,19,16354397,none,4,14,13,455,167
1031,58027,92,25456383,lz4,6,20,12,357,116
1032,34359,1,20332591,snappy,10,15,24,84,54
1033,241673,20,557303,snappy,1,19,22,276,55
1034,176728,29,11086254,none,4,18,18,330,8
1035,250726,89,8258848,gzip,6,6,15,115,185
1036,99544,94,25769452,gzip,8,16,13,275,455
1037,201592,51,21236056,snappy,1,11,16,329,404
1038,124015,8,21943269,lz4,1,15,4,453,107
1039,57224,79,12027796,snappy,10,4,2,308,460
1040,2904,50,22186152,snappy,2,7,14,386,351
1041,58136,40,918011,lz4,10,16,13,267,359
1042,209504,61,129202,snappy,5,3,15,18,242
1043,75624,16,23521626,lz4,8,1,5,237,311
1044,139656,81,21791501,gzip,2,5,24,437,22
1045,42347,13,24595932,snappy,9,6,3,289,345
1046,104664,17,27798358,none,9,7,10,431,468
1047,6574,2,14311756,gzip,6,4,18,302,466
1048,222760,70,16151521,gzip,3,20,1,202,258
1049,138643,68,25678242,lz4,9,8,8,274,111
1050,151645,79,9273902,lz4,7,7,13,95,58
1051,133412,55,19201618,gzip,5,18,23,213,316
1052,106144,15,4067533,none,10,12,14,206,251
1053,206452,65,4135276,lz4,9,8,1,266,93
1054,241969,35,22545769,lz4,4,17,15,468,204
1055,35637,65,4879984,lz4,8,14,13,436,351
1056,228879,37,12698653,none,4,8,22,236,219
1057,234458,54,30453169,lz4,7,19,9,132,20
1058,178609,67,2076997,snappy,5,8,19,189,268
1059,135468,11,6061762,lz4,8,17,10,20,289
1060,247294,100,797310,snappy,1,18,12,486,284
1061,32822,69,21573533,lz4,10,12,11,449,223
